,var_id,var_name,data_year
4018,f1033919,"total_facility_personnel,_pt",0
4019,f1033915,"total_facility_personnel,_pt",0
4020,f1033910,"total_facility_personnel,_pt",0
4021,f1034019,"total_facility_personnel,_pt",0
4022,f1034015,"total_facility_personnel,_pt",0
4023,f1034010,"total_facility_personnel,_pt",0
4024,f1481819,"tot_facility_personnl,vacancies",0
4025,f1481815,"tot_facility_personnl,vacancies",0
4026,f1481810,"tot_facility_personnl,vacancies",0
4027,f1481919,"tot_facility_personnl,vacancies",0
4028,f1481915,"tot_facility_personnl,vacancies",0
4029,f1481910,"tot_facility_personnl,vacancies",0
4030,f1264519,"physicians_&_dentists,_ft",0
4031,f1264619,"physicians_&_dentists,_ft",0
4032,f1265319,"physicians_&_dentists,_pt",0
4033,f1265419,"physicians_&_dentists,_pt",0
4034,f1479419,"physicians_&_dentists,vacancies",0
4035,f1479519,"physicians_&_dentists,vacancies",0
4036,f1197319,"medical/dental_res/interns,_ft",0
4037,f1197819,"medical/dental_res/interns,_ft",0
4038,f1197419,"medical/dental_res/interns,_pt",0
4039,f1197919,"medical/dental_res/interns,_pt",0
4040,f1479619,"med/dental_res/inter,vacancies",0
4041,f1479719,"med/dental_res/inter,vacancies",0
4042,f1213019,"other_trainees,_full_time",0
4043,f1213119,"other_trainees,_full_time",0
4044,f1213219,"other_trainees,_part_time",0
4045,f1213319,"other_trainees,_part_time",0
4046,f1479819,"other_trainees,_vacancies",0
4047,f1479919,"other_trainees,_vacancies",0
4048,f1264719,"registered_nurses,_full_time",0
4049,f1264819,"registered_nurses,_full_time",0
4050,f1265519,"registered_nurses,_part_time",0
4051,f1265619,"registered_nurses,_part_time",0
4052,f1480019,"registered_nurses,_vacancies",0
4053,f1480119,"registered_nurses,_vacancies",0
4054,f1264919,"lpn/lvns,_full_time",0
4055,f1265019,"lpn/lvns,_full_time",0
4056,f1265719,"lpn/lvns,_part_time",0
4057,f1265819,"lpn/lvns,_part_time",0
4058,f1480219,"lpn/lvns,_vacancies",0
4059,f1480319,"lpn/lvns,_vacancies",0
4060,f1400919,"nursing_assistive_personnel,_ft",0
4061,f1401019,"nursing_assistive_personnel,_ft",0
4062,f1401119,"nursing_assistive_personnel,_pt",0
4063,f1401219,"nursing_assistive_personnel,_pt",0
4064,f1480419,"nurs_assistive_pers,_vacancies",0
4065,f1480519,"nurs_assistive_pers,_vacancies",0
4066,f1412919,"radiology_technicians,_ft",0
4067,f1413019,"radiology_technicians,_ft",0
4068,f1413119,"radiology_technicians,_pt",0
4069,f1413219,"radiology_technicians,_pt",0
4070,f1480619,"radiology_technicians,vacancies",0
4071,f1480719,"radiology_technicians,vacancies",0
4072,f1413319,"laboratory_technicians,_ft",0
4073,f1413419,"laboratory_technicians,_ft",0
4074,f1413519,"laboratory_technicians,_pt",0
4075,f1413619,"laboratory_technicians,_pt",0
4076,f1480819,"laboratory_technician,vacancies",0
4077,f1480919,"laboratory_technician,vacancies",0
4078,f1413719,"pharmacists,_licensed,_ft",0
4079,f1413819,"pharmacists,_licensed,_ft",0
4080,f1413919,"pharmacists,_licensed,_pt",0
4081,f1414019,"pharmacists,_licensed,_pt",0
4082,f1481019,"pharmacists,_licensed,vacancies",0
4083,f1481119,"pharmacists,_licensed,vacancies",0
4084,f1414119,"pharmacy_technicians,_ft",0
4085,f1414219,"pharmacy_technicians,_ft",0
4086,f1414319,"pharmacy_technicians,_pt",0
4087,f1414419,"pharmacy_technicians,_pt",0
4088,f1481219,"pharmacy_technicians,_vacancies",0
4089,f1481319,"pharmacy_technicians,_vacancies",0
4090,f1421919,"respiratory_therapists,_ft",0
4091,f1422019,"respiratory_therapists,_ft",0
4092,f1422119,"respiratory_therapists,_pt",0
4093,f1422219,"respiratory_therapists,_pt",0
4094,f1481419,"respiratory_therapist,vacancies",0
4095,f1481519,"respiratory_therapist,vacancies",0
4096,f1265119,"all_other_personnel,_full_time",0
4097,f1265219,"all_other_personnel,_full_time",0
4098,f1265919,"all_other_personnel,_part_time",0
4099,f1266019,"all_other_personnel,_part_time",0
4100,f1481619,"all_other_personnel,_vacancies",0
4101,f1481719,"all_other_personnel,_vacancies",0
4102,f0932419,"total_hosp_personnel,_full_time",0
4103,f0932415,"total_hosp_personnel,_full_time",0
4104,f0932410,"total_hosp_personnel,_full_time",0
4105,f0932519,"total_hosp_personnel,_full_time",0
4106,f0932515,"total_hosp_personnel,_full_time",0
4107,f0932510,"total_hosp_personnel,_full_time",0
4108,f0932619,"total_hosp_personnel,_part_time",0
4109,f0932615,"total_hosp_personnel,_part_time",0
4110,f0932610,"total_hosp_personnel,_part_time",0
4111,f0932719,"total_hosp_personnel,_part_time",0
4112,f0932715,"total_hosp_personnel,_part_time",0
4113,f0932710,"total_hosp_personnel,_part_time",0
4114,f0941519,"nursing_home_personnel_tot,_ft",0
4115,f0941515,"nursing_home_personnel_tot,_ft",0
4116,f0941510,"nursing_home_personnel_tot,_ft",0
4117,f0941619,"nursing_home_personnel_tot,_ft",0
4118,f0941615,"nursing_home_personnel_tot,_ft",0
4119,f0941610,"nursing_home_personnel_tot,_ft",0
4120,f0941719,"nursing_home_personnel_tot,_pt",0
4121,f0941715,"nursing_home_personnel_tot,_pt",0
4122,f0941710,"nursing_home_personnel_tot,_pt",0
4123,f0941819,"nursing_home_personnel_tot,_pt",0
4124,f0941815,"nursing_home_personnel_tot,_pt",0
4125,f0941810,"nursing_home_personnel_tot,_pt",0
4126,f1482219,"nursing_home_pers_tot,vacancies",0
4127,f1482215,"nursing_home_pers_tot,vacancies",0
4128,f1482210,"nursing_home_pers_tot,vacancies",0
4129,f1482319,"nursing_home_pers_tot,vacancies",0
4130,f1482315,"nursing_home_pers_tot,vacancies",0
4131,f1482310,"nursing_home_pers_tot,vacancies",0
4132,f1555419,"advanced_practice_reg_nurses,ft",0
4133,f1555415,"advanced_practice_reg_nurses,ft",0
4134,f1555519,"advanced_practice_reg_nurses,ft",0
4135,f1555515,"advanced_practice_reg_nurses,ft",0
4136,f1555619,"advanced_practice_reg_nurses,pt",0
4137,f1555615,"advanced_practice_reg_nurses,pt",0
4138,f1555719,"advanced_practice_reg_nurses,pt",0
4139,f1555715,"advanced_practice_reg_nurses,pt",0
4140,f1555819,"physician_assistants,_ft",0
4141,f1555815,"physician_assistants,_ft",0
4142,f1555919,"physician_assistants,_ft",0
4143,f1555915,"physician_assistants,_ft",0
4144,f1556019,"physician_assistants,_pt",0
4145,f1556015,"physician_assistants,_pt",0
4146,f1556119,"physician_assistants,_pt",0
4147,f1556115,"physician_assistants,_pt",0
4148,f1482410,"aprn/physician_assistants,_ft",0
4149,f1482510,"aprn/physician_assistants,_ft",0
4150,f1482610,"aprn/physician_assistants,_pt",0
4151,f1482710,"aprn/physician_assistants,_pt",0
4152,f0953719,dist_hosp_by_00_04_services,0
4153,f0953715,dist_hosp_by_00_04_services,0
4154,f0953710,dist_hosp_by_00_04_services,0
4155,f0953819,dist_hosp_by_00_04_services,0
4156,f0953815,dist_hosp_by_00_04_services,0
4157,f0953810,dist_hosp_by_00_04_services,0
4158,f0953919,dist_hosp_by_05_14_services,0
4159,f0953915,dist_hosp_by_05_14_services,0
4160,f0953910,dist_hosp_by_05_14_services,0
4161,f0954019,dist_hosp_by_05_14_services,0
4162,f0954015,dist_hosp_by_05_14_services,0
4163,f0954010,dist_hosp_by_05_14_services,0
4164,f0954119,dist_hosp_by_15_24_services,0
4165,f0954115,dist_hosp_by_15_24_services,0
4166,f0954110,dist_hosp_by_15_24_services,0
4167,f0954219,dist_hosp_by_15_24_services,0
4168,f0954215,dist_hosp_by_15_24_services,0
4169,f0954210,dist_hosp_by_15_24_services,0
4170,f0954319,dist_hosp_by_25+_services,0
4171,f0954315,dist_hosp_by_25+_services,0
4172,f0954310,dist_hosp_by_25+_services,0
4173,f0954419,dist_hosp_by_25+_services,0
4174,f0954415,dist_hosp_by_25+_services,0
4175,f0954410,dist_hosp_by_25+_services,0
4176,f1321120,#_skilled_nursing_facilities,0
4177,f1321119,#_skilled_nursing_facilities,0
4178,f1321118,#_skilled_nursing_facilities,0
4179,f1321117,#_skilled_nursing_facilities,0
4180,f1321116,#_skilled_nursing_facilities,0
4181,f1321115,#_skilled_nursing_facilities,0
4182,f1321114,#_skilled_nursing_facilities,0
4183,f1321113,#_skilled_nursing_facilities,0
4184,f1321112,#_skilled_nursing_facilities,0
4185,f1321111,#_skilled_nursing_facilities,0
4186,f1321110,#_skilled_nursing_facilities,0
4187,f1321220,skilled_nurs_fac_total_beds,0
4188,f1321219,skilled_nurs_fac_total_beds,0
4189,f1321218,skilled_nurs_fac_total_beds,0
4190,f1321217,skilled_nurs_fac_total_beds,0
4191,f1321216,skilled_nurs_fac_total_beds,0
4192,f1321215,skilled_nurs_fac_total_beds,0
4193,f1321214,skilled_nurs_fac_total_beds,0
4194,f1321213,skilled_nurs_fac_total_beds,0
4195,f1321212,skilled_nurs_fac_total_beds,0
4196,f1321211,skilled_nurs_fac_total_beds,0
4197,f1321210,skilled_nurs_fac_total_beds,0
4198,f1321320,skilled_nurs_fac_certified_beds,0
4199,f1321319,skilled_nurs_fac_certified_beds,0
4200,f1321318,skilled_nurs_fac_certified_beds,0
4201,f1321317,skilled_nurs_fac_certified_beds,0
4202,f1321316,skilled_nurs_fac_certified_beds,0
4203,f1321315,skilled_nurs_fac_certified_beds,0
4204,f1321314,skilled_nurs_fac_certified_beds,0
4205,f1321313,skilled_nurs_fac_certified_beds,0
4206,f1321312,skilled_nurs_fac_certified_beds,0
4207,f1321311,skilled_nurs_fac_certified_beds,0
4208,f1321310,skilled_nurs_fac_certified_beds,0
4209,f1321520,#_nursing_facilities,0
4210,f1321519,#_nursing_facilities,0
4211,f1321518,#_nursing_facilities,0
4212,f1321517,#_nursing_facilities,0
4213,f1321516,#_nursing_facilities,0
4214,f1321515,#_nursing_facilities,0
4215,f1321514,#_nursing_facilities,0
4216,f1321513,#_nursing_facilities,0
4217,f1321512,#_nursing_facilities,0
4218,f1321511,#_nursing_facilities,0
4219,f1321510,#_nursing_facilities,0
4220,f1321620,nursing_facilities_total_beds,0
4221,f1321619,nursing_facilities_total_beds,0
4222,f1321618,nursing_facilities_total_beds,0
4223,f1321617,nursing_facilities_total_beds,0
4224,f1321616,nursing_facilities_total_beds,0
4225,f1321615,nursing_facilities_total_beds,0
4226,f1321614,nursing_facilities_total_beds,0
4227,f1321613,nursing_facilities_total_beds,0
4228,f1321612,nursing_facilities_total_beds,0
4229,f1321611,nursing_facilities_total_beds,0
4230,f1321610,nursing_facilities_total_beds,0
4231,f1321720,nursing_facilities_cert_beds,0
4232,f1321719,nursing_facilities_cert_beds,0
4233,f1321718,nursing_facilities_cert_beds,0
4234,f1321717,nursing_facilities_cert_beds,0
4235,f1321716,nursing_facilities_cert_beds,0
4236,f1321715,nursing_facilities_cert_beds,0
4237,f1321714,nursing_facilities_cert_beds,0
4238,f1321713,nursing_facilities_cert_beds,0
4239,f1321712,nursing_facilities_cert_beds,0
4240,f1321711,nursing_facilities_cert_beds,0
4241,f1321710,nursing_facilities_cert_beds,0
4242,f1321420,#_home_health_agencies,0
4243,f1321419,#_home_health_agencies,0
4244,f1321418,#_home_health_agencies,0
4245,f1321417,#_home_health_agencies,0
4246,f1321416,#_home_health_agencies,0
4247,f1321415,#_home_health_agencies,0
4248,f1321414,#_home_health_agencies,0
4249,f1321413,#_home_health_agencies,0
4250,f1321412,#_home_health_agencies,0
4251,f1321411,#_home_health_agencies,0
4252,f1321410,#_home_health_agencies,0
4253,f1321820,#_rural_health_clinics,0
4254,f1321819,#_rural_health_clinics,0
4255,f1321818,#_rural_health_clinics,0
4256,f1321817,#_rural_health_clinics,0
4257,f1321816,#_rural_health_clinics,0
4258,f1321815,#_rural_health_clinics,0
4259,f1321814,#_rural_health_clinics,0
4260,f1321813,#_rural_health_clinics,0
4261,f1321812,#_rural_health_clinics,0
4262,f1321811,#_rural_health_clinics,0
4263,f1321810,#_rural_health_clinics,0
4264,f1321920,#_ambulatory_surgery_centers,0
4265,f1321919,#_ambulatory_surgery_centers,0
4266,f1321918,#_ambulatory_surgery_centers,0
4267,f1321917,#_ambulatory_surgery_centers,0
4268,f1321916,#_ambulatory_surgery_centers,0
4269,f1321915,#_ambulatory_surgery_centers,0
4270,f1321914,#_ambulatory_surgery_centers,0
4271,f1321913,#_ambulatory_surgery_centers,0
4272,f1321912,#_ambulatory_surgery_centers,0
4273,f1321911,#_ambulatory_surgery_centers,0
4274,f1321910,#_ambulatory_surgery_centers,0
4275,f1322020,#_hospices,0
4276,f1322019,#_hospices,0
4277,f1322018,#_hospices,0
4278,f1322017,#_hospices,0
4279,f1322016,#_hospices,0
4280,f1322015,#_hospices,0
4281,f1322014,#_hospices,0
4282,f1322013,#_hospices,0
4283,f1322012,#_hospices,0
4284,f1322011,#_hospices,0
4285,f1322010,#_hospices,0
4286,f1322120,#_community_mental_health_ctrs,0
4287,f1322119,#_community_mental_health_ctrs,0
4288,f1322118,#_community_mental_health_ctrs,0
4289,f1322117,#_community_mental_health_ctrs,0
4290,f1322116,#_community_mental_health_ctrs,0
4291,f1322115,#_community_mental_health_ctrs,0
4292,f1322114,#_community_mental_health_ctrs,0
4293,f1322113,#_community_mental_health_ctrs,0
4294,f1322112,#_community_mental_health_ctrs,0
4295,f1322111,#_community_mental_health_ctrs,0
4296,f1322110,#_community_mental_health_ctrs,0
4297,f1332020,#_fed_qualified_health_centers,0
4298,f1332019,#_fed_qualified_health_centers,0
4299,f1332018,#_fed_qualified_health_centers,0
4300,f1332017,#_fed_qualified_health_centers,0
4301,f1332016,#_fed_qualified_health_centers,0
4302,f1332015,#_fed_qualified_health_centers,0
4303,f1332014,#_fed_qualified_health_centers,0
4304,f1332013,#_fed_qualified_health_centers,0
4305,f1332012,#_fed_qualified_health_centers,0
4306,f1332011,#_fed_qualified_health_centers,0
4307,f1332010,#_fed_qualified_health_centers,0
4308,f1525321,#_community_health_centers,0
4309,f1525320,#_community_health_centers,0
4310,f1525319,#_community_health_centers,0
4311,f1525318,#_community_health_centers,0
4312,f1525317,#_community_health_centers,0
4313,f1525316,#_community_health_centers,0
4314,f1525315,#_community_health_centers,0
4315,f1525314,#_community_health_centers,0
4316,f1525313,#_community_health_centers,0
4317,f1544521,#_nhsc_total_active_sites,0
4318,f1544520,#_nhsc_total_active_sites,0
4319,f1544519,#_nhsc_total_active_sites,0
4320,f1544518,#_nhsc_total_active_sites,0
4321,f1544517,#_nhsc_total_active_sites,0
4322,f1544516,#_nhsc_total_active_sites,0
4323,f1544515,#_nhsc_total_active_sites,0
4324,f1525421,#_nhsc_sites_with_providers,0
4325,f1525420,#_nhsc_sites_with_providers,0
4326,f1525419,#_nhsc_sites_with_providers,0
4327,f1525418,#_nhsc_sites_with_providers,0
4328,f1525417,#_nhsc_sites_with_providers,0
4329,f1525416,#_nhsc_sites_with_providers,0
4330,f1525415,#_nhsc_sites_with_providers,0
4331,f1525414,#_nhsc_sites_with_providers,0
4332,f1525413,#_nhsc_sites_with_providers,0
4333,f1525521,#_nhsc_prim_care_sites_w/provdr,0
4334,f1525520,#_nhsc_prim_care_sites_w/provdr,0
4335,f1525519,#_nhsc_prim_care_sites_w/provdr,0
4336,f1525518,#_nhsc_prim_care_sites_w/provdr,0
4337,f1525517,#_nhsc_prim_care_sites_w/provdr,0
4338,f1525516,#_nhsc_prim_care_sites_w/provdr,0
4339,f1525515,#_nhsc_prim_care_sites_w/provdr,0
4340,f1525514,#_nhsc_prim_care_sites_w/provdr,0
4341,f1525513,#_nhsc_prim_care_sites_w/provdr,0
4342,f1525621,#_nhsc_dental_sites_w/providers,0
4343,f1525620,#_nhsc_dental_sites_w/providers,0
4344,f1525619,#_nhsc_dental_sites_w/providers,0
4345,f1525618,#_nhsc_dental_sites_w/providers,0
4346,f1525617,#_nhsc_dental_sites_w/providers,0
4347,f1525616,#_nhsc_dental_sites_w/providers,0
4348,f1525615,#_nhsc_dental_sites_w/providers,0
4349,f1525614,#_nhsc_dental_sites_w/providers,0
4350,f1525613,#_nhsc_dental_sites_w/providers,0
4351,f1525721,#_nhsc_mentl_hlth_site_w/provdr,0
4352,f1525720,#_nhsc_mentl_hlth_site_w/provdr,0
4353,f1525719,#_nhsc_mentl_hlth_site_w/provdr,0
4354,f1525718,#_nhsc_mentl_hlth_site_w/provdr,0
4355,f1525717,#_nhsc_mentl_hlth_site_w/provdr,0
4356,f1525716,#_nhsc_mentl_hlth_site_w/provdr,0
4357,f1525715,#_nhsc_mentl_hlth_site_w/provdr,0
4358,f1525714,#_nhsc_mentl_hlth_site_w/provdr,0
4359,f1525713,#_nhsc_mentl_hlth_site_w/provdr,0
4360,f1525821,#_nhsc_fte_providers,0
4361,f1525820,#_nhsc_fte_providers,0
4362,f1525819,#_nhsc_fte_providers,0
4363,f1525818,#_nhsc_fte_providers,0
4364,f1525817,#_nhsc_fte_providers,0
4365,f1525816,#_nhsc_fte_providers,0
4366,f1525815,#_nhsc_fte_providers,0
4367,f1525814,#_nhsc_fte_providers,0
4368,f1525813,#_nhsc_fte_providers,0
4369,f1525921,#_nhsc_fte_prim_care_providers,0
4370,f1525920,#_nhsc_fte_prim_care_providers,0
4371,f1525919,#_nhsc_fte_prim_care_providers,0
4372,f1525918,#_nhsc_fte_prim_care_providers,0
4373,f1525917,#_nhsc_fte_prim_care_providers,0
4374,f1525916,#_nhsc_fte_prim_care_providers,0
4375,f1525915,#_nhsc_fte_prim_care_providers,0
4376,f1525914,#_nhsc_fte_prim_care_providers,0
4377,f1525913,#_nhsc_fte_prim_care_providers,0
4378,f1526021,#_nhsc_fte_dental_providers,0
4379,f1526020,#_nhsc_fte_dental_providers,0
4380,f1526019,#_nhsc_fte_dental_providers,0
4381,f1526018,#_nhsc_fte_dental_providers,0
4382,f1526017,#_nhsc_fte_dental_providers,0
4383,f1526016,#_nhsc_fte_dental_providers,0
4384,f1526015,#_nhsc_fte_dental_providers,0
4385,f1526014,#_nhsc_fte_dental_providers,0
4386,f1526013,#_nhsc_fte_dental_providers,0
4387,f1526121,#_nhsc_fte_mental_hlth_provider,0
4388,f1526120,#_nhsc_fte_mental_hlth_provider,0
4389,f1526119,#_nhsc_fte_mental_hlth_provider,0
4390,f1526118,#_nhsc_fte_mental_hlth_provider,0
4391,f1526117,#_nhsc_fte_mental_hlth_provider,0
4392,f1526116,#_nhsc_fte_mental_hlth_provider,0
4393,f1526115,#_nhsc_fte_mental_hlth_provider,0
4394,f1526114,#_nhsc_fte_mental_hlth_provider,0
4395,f1526113,#_nhsc_fte_mental_hlth_provider,0
4396,f0954519,inpatient_days,0
4397,f0954515,inpatient_days,0
4398,f0954510,inpatient_days,0
4399,f0954619,inpatient_days_in_st_gen_hosp,0
4400,f0954615,inpatient_days_in_st_gen_hosp,0
4401,f0954610,inpatient_days_in_st_gen_hosp,0
4402,f0954719,inptn_days_in_stng/lt_hosp,0
4403,f0954715,inptn_days_in_stng/lt_hosp,0
4404,f0954710,inptn_days_in_stng/lt_hosp,0
4405,f1318819,inptn_days_in_st_psychiatric,0
4406,f1318919,inptn_days_in_st_rehabilitation,0
4407,f1466719,inptn_days_in_st_chldrn's_gen,0
4408,f1319019,inptn_days_in_st_chldrn's_psych,0
4409,f1412019,inptn_days_in_st_acute_lt_care,0
4410,f1068419,inptn_days_in_lt_gen_med/surg,0
4411,f1068519,inptn_days_in_lt_psychiatric,0
4412,f1068619,inptn_days_in_lt_rehabilitation,0
4413,f1068719,inptn_day_in_lt_chronic_disease,0
4414,f1068919,inptn_day_in_lt_intel_disablity,0
4415,f1069019,inptn_days_in_lt_chldrn's_psych,0
4416,f1412119,inptn_days_in_lt_acute_lt_care,0
4417,f0954819,inptn_days_in_short_term_comm,0
4418,f0954815,inptn_days_in_short_term_comm,0
4419,f0954810,inptn_days_in_short_term_comm,0
4420,f0955219,inpatient_days_in_va_hosps,0
4421,f1405619,nurs_home_inpatient_days,0
4422,f1405615,nurs_home_inpatient_days,0
4423,f1405610,nurs_home_inpatient_days,0
4424,f1405719,"nurs_home_inpatient_days,_stgen",0
4425,f1405715,"nurs_home_inpatient_days,_stgen",0
4426,f1405710,"nurs_home_inpatient_days,_stgen",0
4427,f1405819,"nurs_home_inptn_days,_stng/lt",0
4428,f1405815,"nurs_home_inptn_days,_stng/lt",0
4429,f1405810,"nurs_home_inptn_days,_stng/lt",0
4430,f0957719,total_medicare_inpatient_days,0
4431,f0957715,total_medicare_inpatient_days,0
4432,f0957710,total_medicare_inpatient_days,0
4433,f0957819,total_medicare_inpatient_days,0
4434,f0957815,total_medicare_inpatient_days,0
4435,f0957810,total_medicare_inpatient_days,0
4436,f0970619,total_medicaid_inpatient_days,0
4437,f0970615,total_medicaid_inpatient_days,0
4438,f0970610,total_medicaid_inpatient_days,0
4439,f0958019,total_medicaid_inpatient_days,0
4440,f0958015,total_medicaid_inpatient_days,0
4441,f0958010,total_medicaid_inpatient_days,0
4442,f1031319,#_tot_fac_medicare_inpat_dchrg,0
4443,f1031315,#_tot_fac_medicare_inpat_dchrg,0
4444,f1031310,#_tot_fac_medicare_inpat_dchrg,0
4445,f1031419,#_tot_fac_medicare_inpat_dchrg,0
4446,f1031415,#_tot_fac_medicare_inpat_dchrg,0
4447,f1031410,#_tot_fac_medicare_inpat_dchrg,0
4448,f1031519,#_tot_fac_medicaid_inpat_dchrg,0
4449,f1031515,#_tot_fac_medicaid_inpat_dchrg,0
4450,f1031510,#_tot_fac_medicaid_inpat_dchrg,0
4451,f1031619,#_tot_fac_medicaid_inpat_dchrg,0
4452,f1031615,#_tot_fac_medicaid_inpat_dchrg,0
4453,f1031610,#_tot_fac_medicaid_inpat_dchrg,0
4454,f1139119,dist_hosp_by_00_39%_util_rate,0
4455,f1139115,dist_hosp_by_00_39%_util_rate,0
4456,f1139110,dist_hosp_by_00_39%_util_rate,0
4457,f1139219,dist_hosp_by_40_59%_util_rate,0
4458,f1139215,dist_hosp_by_40_59%_util_rate,0
4459,f1139210,dist_hosp_by_40_59%_util_rate,0
4460,f1139319,dist_hosp_by_60_79%_util_rate,0
4461,f1139315,dist_hosp_by_60_79%_util_rate,0
4462,f1139310,dist_hosp_by_60_79%_util_rate,0
4463,f1139419,dist_hosp_by_80+%_util_rate,0
4464,f1139415,dist_hosp_by_80+%_util_rate,0
4465,f1139410,dist_hosp_by_80+%_util_rate,0
4466,f0956619,outpat_visits_in_st_gen_hosp,0
4467,f0956615,outpat_visits_in_st_gen_hosp,0
4468,f0956610,outpat_visits_in_st_gen_hosp,0
4469,f0956719,outpat_visits_in_st_non_gen_hsp,0
4470,f0956715,outpat_visits_in_st_non_gen_hsp,0
4471,f0956710,outpat_visits_in_st_non_gen_hsp,0
4472,f0956819,outpat_visits_in_long_term_hosp,0
4473,f0956815,outpat_visits_in_long_term_hosp,0
4474,f0956810,outpat_visits_in_long_term_hosp,0
4475,f0957119,outpatient_visits_in_va_hosp,0
4476,f0957219,emergency_department_visits,0
4477,f0957215,emergency_department_visits,0
4478,f0957210,emergency_department_visits,0
4479,f0957419,emergency_department_visits,0
4480,f0957415,emergency_department_visits,0
4481,f0957410,emergency_department_visits,0
4482,f0957519,outpatient_visits_other,0
4483,f0957515,outpatient_visits_other,0
4484,f0957510,outpatient_visits_other,0
4485,f0957619,outpatient_visits_other,0
4486,f0957615,outpatient_visits_other,0
4487,f0957610,outpatient_visits_other,0
4488,f1530819,medcre_benef_emer_dept_visits,0
4489,f1530818,medcre_benef_emer_dept_visits,0
4490,f1530817,medcre_benef_emer_dept_visits,0
4491,f1530816,medcre_benef_emer_dept_visits,0
4492,f1530815,medcre_benef_emer_dept_visits,0
4493,f1530810,medcre_benef_emer_dept_visits,0
4494,f1530919,ed_visits_per_1k_medicare_benef,0
4495,f1530918,ed_visits_per_1k_medicare_benef,0
4496,f1530917,ed_visits_per_1k_medicare_benef,0
4497,f1530916,ed_visits_per_1k_medicare_benef,0
4498,f1530915,ed_visits_per_1k_medicare_benef,0
4499,f1530910,ed_visits_per_1k_medicare_benef,0
4500,f0958319,"#_surgical_operations,_inpatnt",0
4501,f0958315,"#_surgical_operations,_inpatnt",0
4502,f0958310,"#_surgical_operations,_inpatnt",0
4503,f0958419,"#_surgical_operations,_inpatnt",0
4504,f0958415,"#_surgical_operations,_inpatnt",0
4505,f0958410,"#_surgical_operations,_inpatnt",0
4506,f0970719,"#_surgical_operations,_outpatnt",0
4507,f0970715,"#_surgical_operations,_outpatnt",0
4508,f0970710,"#_surgical_operations,_outpatnt",0
4509,f0958619,"#_surgical_operations,_outpatnt",0
4510,f0958615,"#_surgical_operations,_outpatnt",0
4511,f0958610,"#_surgical_operations,_outpatnt",0
4512,f0958719,"#_surgical_operations,_total",0
4513,f0958715,"#_surgical_operations,_total",0
4514,f0958710,"#_surgical_operations,_total",0
4515,f0958919,"#_surgical_operations,_total",0
4516,f0958915,"#_surgical_operations,_total",0
4517,f0958910,"#_surgical_operations,_total",0
4518,f0959219,"#_surgical_operations,_total",0
4519,f1331819,#_operating_rooms,0
4520,f1331815,#_operating_rooms,0
4521,f1331810,#_operating_rooms,0
4522,f1331919,#_operating_rooms,0
4523,f1331915,#_operating_rooms,0
4524,f1331910,#_operating_rooms,0
4525,f1392919,#_airborne_infection_isol_rooms,0
4526,f1392915,#_airborne_infection_isol_rooms,0
4527,f1392910,#_airborne_infection_isol_rooms,0
4528,f1393719,#_airborne_infection_isol_rooms,0
4529,f1393715,#_airborne_infection_isol_rooms,0
4530,f1393710,#_airborne_infection_isol_rooms,0
4531,f0959319,#_facilities_reporting_expenses,0
4532,f0959315,#_facilities_reporting_expenses,0
4533,f0959310,#_facilities_reporting_expenses,0
4534,f0959419,#_facilities_reporting_expenses,0
4535,f0959415,#_facilities_reporting_expenses,0
4536,f0959410,#_facilities_reporting_expenses,0
4537,f0959519,#_facilities_reporting_expenses,0
4538,f0959619,total_rep_facility_exp_(1000's),0
4539,f0959615,total_rep_facility_exp_(1000's),0
4540,f0959610,total_rep_facility_exp_(1000's),0
4541,f0959719,total_rep_facility_exp_(1000's),0
4542,f0959715,total_rep_facility_exp_(1000's),0
4543,f0959710,total_rep_facility_exp_(1000's),0
4544,f0959819,total_rep_facility_exp_(1000's),0
4545,f0960719,#_facs_reporting_payroll_expens,0
4546,f0960715,#_facs_reporting_payroll_expens,0
4547,f0960710,#_facs_reporting_payroll_expens,0
4548,f0960819,#_facs_reporting_payroll_expens,0
4549,f0960815,#_facs_reporting_payroll_expens,0
4550,f0960810,#_facs_reporting_payroll_expens,0
4551,f0960919,tot_rep_payroll_expense(1000's),0
4552,f0960915,tot_rep_payroll_expense(1000's),0
4553,f0960910,tot_rep_payroll_expense(1000's),0
4554,f0961019,tot_rep_payroll_expense(1000's),0
4555,f0961015,tot_rep_payroll_expense(1000's),0
4556,f0961010,tot_rep_payroll_expense(1000's),0
4557,f1529419,total_actual_medicare_costs,0
4558,f1529418,total_actual_medicare_costs,0
4559,f1529417,total_actual_medicare_costs,0
4560,f1529416,total_actual_medicare_costs,0
4561,f1529415,total_actual_medicare_costs,0
4562,f1529410,total_actual_medicare_costs,0
4563,f1529519,tot_standardized_medicare_costs,0
4564,f1529518,tot_standardized_medicare_costs,0
4565,f1529517,tot_standardized_medicare_costs,0
4566,f1529516,tot_standardized_medicare_costs,0
4567,f1529515,tot_standardized_medicare_costs,0
4568,f1529510,tot_standardized_medicare_costs,0
4569,f1529619,tot_standzed_rskadj_medcre_cost,0
4570,f1529618,tot_standzed_rskadj_medcre_cost,0
4571,f1529617,tot_standzed_rskadj_medcre_cost,0
4572,f1529616,tot_standzed_rskadj_medcre_cost,0
4573,f1529615,tot_standzed_rskadj_medcre_cost,0
4574,f1529610,tot_standzed_rskadj_medcre_cost,0
