fips_state_code,state_name,fips_county_code,county_name
,,000,Perryville city
,,000,Piggott city
,,000,Pindall town
,,000,Pine Bluff city
,,000,Pineville town
,,000,Plainview city
,,000,Pleasant Plains town
,,000,Plumerville city
,,000,Pocahontas city
,,000,Pollard city
,,000,Portia town
,,000,Portland city
,,000,Pottsville city
,,000,Powhatan town
,,000,Poyen town
,,000,Prairie Grove city
,,000,Prattsville town
,,000,Prescott city
,,000,Pyatt town
,,000,Quitman city
,,000,Ratcliff city
,,000,Ravenden town
,,000,Ravenden Springs town
,,000,Rector city
,,000,Redfield city
,,000,Reed town
,,000,Reyno city
,,000,Rison city
,,000,Rockport city
,,000,Roe town
,,000,Rogers city
,,000,Rondo town
,,000,Rose Bud town
,,000,Rosston town
,,000,Rudy town
,,000,Russell town
,,000,Russellville city
,,000,St. Charles town
,,000,St. Francis city
,,000,St. Joe town
,,000,St. Paul town
,,000,Salem city
,,000,Salesville city
,,000,Scranton city
,,000,Searcy city
,,000,Sedgwick town
,,000,Shannon Hills city
,,000,Sheridan city
,,000,Sherrill town
,,000,Sherwood city
,,000,Shirley town
,,000,Sidney town
,,000,Siloam Springs city
,,000,Smackover city
,,000,Smithville town
,,000,South Lead Hill town
,,000,Southside city
,,000,Sparkman city
,,000,Springdale city
,,000,Springtown town
,,000,Stamps city
,,000,Star City city
,,000,Stephens city
,,000,Strawberry town
,,000,Strong city
,,000,Stuttgart city
,,000,Subiaco town
,,000,Success town
,,000,Sulphur Rock town
,,000,Sulphur Springs city
,,000,Summit city
,,000,Sunset town
,,000,Swifton city
,,000,Taylor city
,,000,Texarkana city
,,000,Thornton city
,,000,Tillar city
,,000,Tinsman town
,,000,Tollette town
,,000,Tontitown city
,,000,Traskwood city
,,000,Trumann city
,,000,Tuckerman city
,,000,Tull town
,,000,Tupelo town
,,000,Turrell city
,,000,Twin Groves town
,,000,Tyronza city
,,000,Ulm town
,,000,Valley Springs town
,,000,Van Buren city
,,000,Vandervoort town
,,000,Victoria town
,,000,Vilonia city
,,000,Viola town
,,000,Wabbaseka town
,,000,Waldenburg town
,,000,Waldo city
,,000,Waldron city
,,000,Walnut Ridge city
,,000,Ward city
,,000,Warren city
,,000,Washington city
,,000,Watson city
,,000,Weiner city
,,000,Weldon town
,,000,Western Grove town
,,000,West Fork city
,,000,West Memphis city
,,000,West Point town
,,000,Wheatley city
,,000,Whelen Springs town
,,000,White Hall city
,,000,Wickes town
,,000,Widener town
,,000,Wiederkehr Village city
,,000,Williford town
,,000,Willisville town
,,000,Wilmar city
,,000,Wilmot city
,,000,Wilson city
,,000,Wilton city
,,000,Winchester town
,,000,Winslow city
,,000,Winthrop city
,,000,Wooster town
,,000,Wrightsville city
,,000,Wynne city
,,000,Yellville city
,,000,Zinc town
,,000,California
,,001,Alameda County
,,003,Alpine County
,,005,Amador County
,,007,Butte County
,,009,Calaveras County
,,011,Colusa County
,,013,Contra Costa County
,,015,Del Norte County
,,017,El Dorado County
,,019,Fresno County
,,021,Glenn County
,,023,Humboldt County
,,025,Imperial County
,,027,Inyo County
,,029,Kern County
,,031,Kings County
,,033,Lake County
,,035,Lassen County
,,037,Los Angeles County
,,039,Madera County
,,041,Marin County
,,043,Mariposa County
,,045,Mendocino County
,,047,Merced County
,,049,Modoc County
,,051,Mono County
,,053,Monterey County
,,055,Napa County
,,057,Nevada County
,,059,Orange County
,,061,Placer County
,,063,Plumas County
,,065,Riverside County
,,067,Sacramento County
,,069,San Benito County
,,071,San Bernardino County
,,073,San Diego County
,,075,San Francisco County
,,077,San Joaquin County
,,079,San Luis Obispo County
,,081,San Mateo County
,,083,Santa Barbara County
,,085,Santa Clara County
,,087,Santa Cruz County
,,089,Shasta County
,,091,Sierra County
,,093,Siskiyou County
,,095,Solano County
,,097,Sonoma County
,,099,Stanislaus County
,,101,Sutter County
,,103,Tehama County
,,105,Trinity County
,,107,Tulare County
,,109,Tuolumne County
,,111,Ventura County
,,113,Yolo County
,,115,Yuba County
,,000,Adelanto city
,,000,Agoura Hills city
,,000,Alameda city
,,000,Albany city
,,000,Alhambra city
,,000,Aliso Viejo city
,,000,Alturas city
,,000,Amador City city
,,000,American Canyon city
,,000,Anaheim city
,,000,Anderson city
,,000,Angels city
,,000,Antioch city
,,000,Apple Valley town
,,000,Arcadia city
,,000,Arcata city
,,000,Arroyo Grande city
,,000,Artesia city
,,000,Arvin city
,,000,Atascadero city
,,000,Atherton town
,,000,Atwater city
,,000,Auburn city
,,000,Avalon city
,,000,Avenal city
,,000,Azusa city
,,000,Bakersfield city
,,000,Baldwin Park city
,,000,Banning city
,,000,Barstow city
,,000,Beaumont city
,,000,Bell city
,,000,Bellflower city
,,000,Bell Gardens city
,,000,Belmont city
,,000,Belvedere city
,,000,Benicia city
,,000,Berkeley city
,,000,Beverly Hills city
,,000,Big Bear Lake city
,,000,Biggs city
,,000,Bishop city
,,000,Blue Lake city
,,000,Blythe city
,,000,Bradbury city
,,000,Brawley city
,,000,Brea city
,,000,Brentwood city
,,000,Brisbane city
,,000,Buellton city
,,000,Buena Park city
,,000,Burbank city
,,000,Burlingame city
,,000,Calabasas city
,,000,Calexico city
,,000,California City city
,,000,Calimesa city
,,000,Calipatria city
,,000,Calistoga city
,,000,Camarillo city
,,000,Campbell city
,,000,Canyon Lake city
,,000,Capitola city
,,000,Carlsbad city
,,000,Carmel-by-the-Sea city
,,000,Carpinteria city
,,000,Carson city
,,000,Cathedral City city
,,000,Ceres city
,,000,Cerritos city
,,000,Chico city
,,000,Chino city
,,000,Chino Hills city
,,000,Chowchilla city
,,000,Chula Vista city
,,000,Citrus Heights city
,,000,Claremont city
,,000,Clayton city
,,000,Clearlake city
,,000,Cloverdale city
,,000,Clovis city
,,000,Coachella city
,,000,Coalinga city
,,000,Colfax city
,,000,Colma town
,,000,Colton city
,,000,Colusa city
,,000,Commerce city
,,000,Compton city
,,000,Concord city
,,000,Corcoran city
,,000,Corning city
,,000,Corona city
,,000,Coronado city
,,000,Corte Madera town
,,000,Costa Mesa city
,,000,Cotati city
,,000,Covina city
,,000,Crescent City city
,,000,Cudahy city
,,000,Culver City city
,,000,Cupertino city
,,000,Cypress city
,,000,Daly City city
,,000,Dana Point city
,,000,Danville town
,,000,Davis city
,,000,Delano city
,,000,Del Mar city
,,000,Del Rey Oaks city
,,000,Desert Hot Springs city
,,000,Diamond Bar city
,,000,Dinuba city
,,000,Dixon city
,,000,Dorris city
,,000,Dos Palos city
,,000,Downey city
,,000,Duarte city
,,000,Dublin city
,,000,Dunsmuir city
,,000,East Palo Alto city
,,000,Eastvale city
,,000,El Cajon city
,,000,El Centro city
,,000,El Cerrito city
,,000,Elk Grove city
,,000,El Monte city
,,000,El Paso de Robles (Paso Robles) city
,,000,El Segundo city
,,000,Emeryville city
,,000,Encinitas city
,,000,Escalon city
,,000,Escondido city
,,000,Etna city
,,000,Eureka city
,,000,Exeter city
,,000,Fairfax town
,,000,Fairfield city
,,000,Farmersville city
,,000,Ferndale city
,,000,Fillmore city
,,000,Firebaugh city
,,000,Folsom city
,,000,Fontana city
,,000,Fort Bragg city
,,000,Fort Jones city
,,000,Fortuna city
,,000,Foster City city
,,000,Fountain Valley city
,,000,Fowler city
,,000,Fremont city
,,000,Fresno city
,,000,Fullerton city
,,000,Galt city
,,000,Gardena city
,,000,Garden Grove city
,,000,Gilroy city
,,000,Glendale city
,,000,Glendora city
,,000,Goleta city
,,000,Gonzales city
,,000,Grand Terrace city
,,000,Grass Valley city
,,000,Greenfield city
,,000,Gridley city
,,000,Grover Beach city
,,000,Guadalupe city
,,000,Gustine city
,,000,Half Moon Bay city
,,000,Hanford city
,,000,Hawaiian Gardens city
,,000,Hawthorne city
,,000,Hayward city
,,000,Healdsburg city
,,000,Hemet city
,,000,Hercules city
,,000,Hermosa Beach city
,,000,Hesperia city
,,000,Hidden Hills city
,,000,Highland city
,,000,Hillsborough town
,,000,Hollister city
,,000,Holtville city
,,000,Hughson city
,,000,Huntington Beach city
,,000,Huntington Park city
,,000,Huron city
,,000,Imperial city
,,000,Imperial Beach city
,,000,Indian Wells city
,,000,Indio city
,,000,Industry city
,,000,Inglewood city
,,000,Ione city
,,000,Irvine city
,,000,Irwindale city
,,000,Isleton city
,,000,Jackson city
,,000,Jurupa Valley city
,,000,Kerman city
,,000,King City city
,,000,Kingsburg city
,,000,La Cañada Flintridge city
,,000,Lafayette city
,,000,Laguna Beach city
,,000,Laguna Hills city
,,000,Laguna Niguel city
,,000,Laguna Woods city
,,000,La Habra city
,,000,La Habra Heights city
,,000,Lake Elsinore city
,,000,Lake Forest city
,,000,Lakeport city
,,000,Lakewood city
,,000,La Mesa city
,,000,La Mirada city
,,000,Lancaster city
,,000,La Palma city
,,000,La Puente city
,,000,La Quinta city
,,000,Larkspur city
,,000,Lathrop city
,,000,La Verne city
,,000,Lawndale city
,,000,Lemon Grove city
,,000,Lemoore city
,,000,Lincoln city
,,000,Lindsay city
,,000,Live Oak city
,,000,Livermore city
,,000,Livingston city
,,000,Lodi city
,,000,Loma Linda city
,,000,Lomita city
,,000,Lompoc city
,,000,Long Beach city
,,000,Loomis town
,,000,Los Alamitos city
,,000,Los Altos city
,,000,Los Altos Hills town
,,000,Los Angeles city
,,000,Los Banos city
,,000,Los Gatos town
,,000,Loyalton city
,,000,Lynwood city
,,000,McFarland city
,,000,Madera city
,,000,Malibu city
,,000,Mammoth Lakes town
,,000,Manhattan Beach city
,,000,Manteca city
,,000,Maricopa city
,,000,Marina city
,,000,Martinez city
,,000,Marysville city
,,000,Maywood city
,,000,Mendota city
,,000,Menifee city
,,000,Menlo Park city
,,000,Merced city
,,000,Millbrae city
,,000,Mill Valley city
,,000,Milpitas city
,,000,Mission Viejo city
,,000,Modesto city
,,000,Monrovia city
,,000,Montague city
,,000,Montclair city
,,000,Montebello city
,,000,Monterey city
,,000,Monterey Park city
,,000,Monte Sereno city
,,000,Moorpark city
,,000,Moraga town
,,000,Moreno Valley city
,,000,Morgan Hill city
,,000,Morro Bay city
,,000,Mountain View city
,,000,Mount Shasta city
,,000,Murrieta city
,,000,Napa city
,,000,National City city
,,000,Needles city
,,000,Nevada City city
,,000,Newark city
,,000,Newman city
,,000,Newport Beach city
,,000,Norco city
,,000,Norwalk city
,,000,Novato city
,,000,Oakdale city
,,000,Oakland city
,,000,Oakley city
,,000,Oceanside city
,,000,Ojai city
,,000,Ontario city
,,000,Orange city
,,000,Orange Cove city
,,000,Orinda city
,,000,Orland city
,,000,Oroville city
,,000,Oxnard city
,,000,Pacifica city
,,000,Pacific Grove city
,,000,Palmdale city
,,000,Palm Desert city
,,000,Palm Springs city
,,000,Palo Alto city
,,000,Palos Verdes Estates city
,,000,Paradise town
,,000,Paramount city
,,000,Parlier city
,,000,Pasadena city
,,000,Patterson city
,,000,Perris city
,,000,Petaluma city
,,000,Pico Rivera city
,,000,Piedmont city
,,000,Pinole city
,,000,Pismo Beach city
,,000,Pittsburg city
,,000,Placentia city
,,000,Placerville city
,,000,Pleasant Hill city
,,000,Pleasanton city
,,000,Plymouth city
,,000,Point Arena city
,,000,Pomona city
,,000,Porterville city
,,000,Port Hueneme city
,,000,Portola city
,,000,Portola Valley town
,,000,Poway city
,,000,Rancho Cordova city
,,000,Rancho Cucamonga city
,,000,Rancho Mirage city
,,000,Rancho Palos Verdes city
,,000,Rancho Santa Margarita city
,,000,Red Bluff city
,,000,Redding city
,,000,Redlands city
,,000,Redondo Beach city
,,000,Redwood City city
,,000,Reedley city
,,000,Rialto city
,,000,Richmond city
,,000,Ridgecrest city
,,000,Rio Dell city
,,000,Rio Vista city
,,000,Ripon city
,,000,Riverbank city
,,000,Riverside city
,,000,Rocklin city
,,000,Rohnert Park city
,,000,Rolling Hills city
,,000,Rolling Hills Estates city
,,000,Rosemead city
,,000,Roseville city
,,000,Ross town
,,000,Sacramento city
,,000,St. Helena city
,,000,Salinas city
,,000,San Anselmo town
,,000,San Bernardino city
,,000,San Bruno city
,,000,San Buenaventura (Ventura) city
,,000,San Carlos city
,,000,San Clemente city
,,000,Sand City city
,,000,San Diego city
,,000,San Dimas city
,,000,San Fernando city
,,000,San Francisco city
,,000,San Gabriel city
,,000,Sanger city
,,000,San Jacinto city
,,000,San Joaquin city
,,000,San Jose city
,,000,San Juan Bautista city
,,000,San Juan Capistrano city
,,000,San Leandro city
,,000,San Luis Obispo city
,,000,San Marcos city
,,000,San Marino city
,,000,San Mateo city
,,000,San Pablo city
,,000,San Rafael city
,,000,San Ramon city
,,000,Santa Ana city
,,000,Santa Barbara city
,,000,Santa Clara city
,,000,Santa Clarita city
,,000,Santa Cruz city
,,000,Santa Fe Springs city
,,000,Santa Maria city
,,000,Santa Monica city
,,000,Santa Paula city
,,000,Santa Rosa city
,,000,Santee city
,,000,Saratoga city
,,000,Sausalito city
,,000,Scotts Valley city
,,000,Seal Beach city
,,000,Seaside city
,,000,Sebastopol city
,,000,Selma city
,,000,Shafter city
,,000,Shasta Lake city
,,000,Sierra Madre city
,,000,Signal Hill city
,,000,Simi Valley city
,,000,Solana Beach city
,,000,Soledad city
,,000,Solvang city
,,000,Sonoma city
,,000,Sonora city
,,000,South El Monte city
,,000,South Gate city
,,000,South Lake Tahoe city
,,000,South Pasadena city
,,000,South San Francisco city
,,000,Stanton city
,,000,Stockton city
,,000,Suisun City city
,,000,Sunnyvale city
,,000,Susanville city
,,000,Sutter Creek city
,,000,Taft city
,,000,Tehachapi city
,,000,Tehama city
,,000,Temecula city
,,000,Temple City city
,,000,Thousand Oaks city
,,000,Tiburon town
,,000,Torrance city
,,000,Tracy city
,,000,Trinidad city
,,000,Truckee town
,,000,Tulare city
,,000,Tulelake city
,,000,Turlock city
,,000,Tustin city
,,000,Twentynine Palms city
,,000,Ukiah city
,,000,Union City city
,,000,Upland city
,,000,Vacaville city
,,000,Vallejo city
,,000,Vernon city
,,000,Victorville city
,,000,Villa Park city
,,000,Visalia city
,,000,Vista city
,,000,Walnut city
,,000,Walnut Creek city
,,000,Wasco city
,,000,Waterford city
,,000,Watsonville city
,,000,Weed city
,,000,West Covina city
,,000,West Hollywood city
,,000,Westlake Village city
,,000,Westminster city
,,000,Westmorland city
,,000,West Sacramento city
,,000,Wheatland city
,,000,Whittier city
,,000,Wildomar city
,,000,Williams city
,,000,Willits city
,,000,Willows city
,,000,Windsor town
,,000,Winters city
,,000,Woodlake city
,,000,Woodland city
,,000,Woodside town
,,000,Yorba Linda city
,,000,Yountville city
,,000,Yreka city
,,000,Yuba City city
,,000,Yucaipa city
,,000,Yucca Valley town
,,000,Colorado
,,001,Adams County
,,003,Alamosa County
,,005,Arapahoe County
,,007,Archuleta County
,,009,Baca County
,,011,Bent County
,,013,Boulder County
,,014,Broomfield County
,,015,Chaffee County
,,017,Cheyenne County
,,019,Clear Creek County
,,021,Conejos County
,,023,Costilla County
,,025,Crowley County
,,027,Custer County
,,029,Delta County
,,031,Denver County
,,033,Dolores County
,,035,Douglas County
,,037,Eagle County
,,039,Elbert County
,,041,El Paso County
,,043,Fremont County
,,045,Garfield County
,,047,Gilpin County
,,049,Grand County
,,051,Gunnison County
,,053,Hinsdale County
,,055,Huerfano County
,,057,Jackson County
,,059,Jefferson County
,,061,Kiowa County
,,063,Kit Carson County
,,065,Lake County
,,067,La Plata County
,,069,Larimer County
,,071,Las Animas County
,,073,Lincoln County
,,075,Logan County
,,077,Mesa County
,,079,Mineral County
,,081,Moffat County
,,083,Montezuma County
,,085,Montrose County
,,087,Morgan County
,,089,Otero County
,,091,Ouray County
,,093,Park County
,,095,Phillips County
,,097,Pitkin County
,,099,Prowers County
,,101,Pueblo County
,,103,Rio Blanco County
,,105,Rio Grande County
,,107,Routt County
,,109,Saguache County
,,111,San Juan County
,,113,San Miguel County
,,115,Sedgwick County
,,117,Summit County
,,119,Teller County
,,121,Washington County
,,123,Weld County
,,125,Yuma County
,,000,Aguilar town
,,000,Akron town
,,000,Alamosa city
,,000,Alma town
,,000,Antonito town
,,000,Arriba town
,,000,Arvada city
,,000,Aspen city
,,000,Ault town
,,000,Aurora city
,,000,Avon town
,,000,Basalt town
,,000,Bayfield town
,,000,Bennett town
,,000,Berthoud town
,,000,Bethune town
,,000,Black Hawk city
,,000,Blanca town
,,000,Blue River town
,,000,Bonanza town
,,000,Boone town
,,000,Boulder city
,,000,Bow Mar town
,,000,Branson town
,,000,Breckenridge town
,,000,Brighton city
,,000,Brookside town
,,000,Broomfield city
,,000,Brush city
,,000,Buena Vista town
,,000,Burlington city
,,000,Calhan town
,,000,Campo town
,,000,Cañon City city
,,000,Carbondale town
,,000,Castle Pines city
,,000,Castle Rock town
,,000,Cedaredge town
,,000,Centennial city
,,000,Center town
,,000,Central City city
,,000,Cheraw town
,,000,Cherry Hills Village city
,,000,Cheyenne Wells town
,,000,City of Creede town
,,000,Coal Creek town
,,000,Cokedale town
,,000,Collbran town
,,000,Colorado Springs city
,,000,Columbine Valley town
,,000,Commerce City city
,,000,Cortez city
,,000,Craig city
,,000,Crawford town
,,000,Crested Butte town
,,000,Crestone town
,,000,Cripple Creek city
,,000,Crook town
,,000,Crowley town
,,000,Dacono city
,,000,De Beque town
,,000,Deer Trail town
,,000,Del Norte town
,,000,Delta city
,,000,Denver city
,,000,Dillon town
,,000,Dinosaur town
,,000,Dolores town
,,000,Dove Creek town
,,000,Durango city
,,000,Eads town
,,000,Eagle town
,,000,Eaton town
,,000,Eckley town
,,000,Edgewater city
,,000,Elizabeth town
,,000,Empire town
,,000,Englewood city
,,000,Erie town
,,000,Estes Park town
,,000,Evans city
,,000,Fairplay town
,,000,Federal Heights city
,,000,Firestone town
,,000,Flagler town
,,000,Fleming town
,,000,Florence city
,,000,Fort Collins city
,,000,Fort Lupton city
,,000,Fort Morgan city
,,000,Fountain city
,,000,Fowler town
,,000,Foxfield town
,,000,Fraser town
,,000,Frederick town
,,000,Frisco town
,,000,Fruita city
,,000,Garden City town
,,000,Genoa town
,,000,Georgetown town
,,000,Gilcrest town
,,000,Glendale city
,,000,Glenwood Springs city
,,000,Golden city
,,000,Granada town
,,000,Granby town
,,000,Grand Junction city
,,000,Grand Lake town
,,000,Greeley city
,,000,Green Mountain Falls town
,,000,Greenwood Village city
,,000,Grover town
,,000,Gunnison city
,,000,Gypsum town
,,000,Hartman town
,,000,Haswell town
,,000,Haxtun town
,,000,Hayden town
,,000,Hillrose town
,,000,Holly town
,,000,Holyoke city
,,000,Hooper town
,,000,Hotchkiss town
,,000,Hot Sulphur Springs town
,,000,Hudson town
,,000,Hugo town
,,000,Idaho Springs city
,,000,Ignacio town
,,000,Iliff town
,,000,Jamestown town
,,000,Johnstown town
,,000,Julesburg town
,,000,Keenesburg town
